alias_name,alias_sample_id,statement_index,time,location,activity,source_file
Mr. Green,1,4,19:40 PM,Dining Room,Speaking in a high-pitched voice,alias_statement_mr._green_1.json
Mr. Green,1,5,19:50 PM,Study,Inflating balloons,alias_statement_mr._green_1.json
Mr. Green,1,6,20:00 PM,Study,Reading warning labels,alias_statement_mr._green_1.json
Mr. Green,1,7,20:10 PM,Dining Room,Looking in drawers,alias_statement_mr._green_1.json
Mr. Green,1,8,20:20 PM,Kitchen,Inflating balloons,alias_statement_mr._green_1.json
Mr. Green,1,9,20:30 PM,Pantry,Speaking in a high-pitched voice,alias_statement_mr._green_1.json
Mr. Green,1,10,20:40 PM,Kitchen,Inflating balloons,alias_statement_mr._green_1.json
Mr. Green,1,11,20:50 PM,Pantry,Tampering with drinks,alias_statement_mr._green_1.json
Mr. Green,1,12,21:00 PM,Kitchen,Inflating balloons,alias_statement_mr._green_1.json
Mr. Green,1,13,21:10 PM,Dining Room,Inflating balloons,alias_statement_mr._green_1.json
Mr. Green,1,14,21:20 PM,Kitchen,Looking in drawers,alias_statement_mr._green_1.json
Mr. Green,1,15,21:30 PM,Dining Room,Ripping wippets,alias_statement_mr._green_1.json
Mr. Green,1,16,21:40 PM,Kitchen,Reading warning labels,alias_statement_mr._green_1.json
Mr. Green,1,17,21:50 PM,Pantry,Reading warning labels,alias_statement_mr._green_1.json
Mr. Green,1,18,22:00 PM,Kitchen,Ripping wippets,alias_statement_mr._green_1.json
Mr. Green,1,19,22:10 PM,Pantry,Inflating balloons,alias_statement_mr._green_1.json
Mr. Green,10,0,19:00 PM,Kitchen,Reading warning labels,alias_statement_mr._green_10.json
Mr. Green,10,1,19:10 PM,Pantry,Looking in drawers,alias_statement_mr._green_10.json
Mr. Green,10,2,19:20 PM,Kitchen,Inflating balloons,alias_statement_mr._green_10.json
Mr. Green,10,3,19:30 PM,Dining Room,Looking in drawers,alias_statement_mr._green_10.json
Mr. Green,10,4,19:40 PM,Kitchen,Looking in drawers,alias_statement_mr._green_10.json
Mr. Green,10,5,19:50 PM,Dining Room,Serving drinks and chatting with guests,alias_statement_mr._green_10.json
Mr. Green,10,6,20:00 PM,Kitchen,Tampering with drinks,alias_statement_mr._green_10.json
Mr. Green,10,7,20:10 PM,Pantry,Looking in drawers,alias_statement_mr._green_10.json
Mr. Green,10,8,20:20 PM,Kitchen,Reading warning labels,alias_statement_mr._green_10.json
Mr. Green,10,9,20:30 PM,Dining Room,Inflating balloons,alias_statement_mr._green_10.json
Mr. Green,10,10,20:40 PM,Living Room,Looking in drawers,alias_statement_mr._green_10.json
Mr. Green,10,11,20:50 PM,Living Room,Ripping wippets,alias_statement_mr._green_10.json
Mr. Green,10,12,21:00 PM,Study,Looking in drawers,alias_statement_mr._green_10.json
Mr. Green,10,13,21:10 PM,Living Room,Inflating balloons,alias_statement_mr._green_10.json
Mr. Green,10,14,21:20 PM,Study,Ripping wippets,alias_statement_mr._green_10.json
Mr. Green,10,15,21:30 PM,Study,Looking in drawers,alias_statement_mr._green_10.json
Mr. Green,10,16,21:40 PM,Study,Speaking in a high-pitched voice,alias_statement_mr._green_10.json
Mr. Green,10,17,21:50 PM,Dining Room,Reading warning labels,alias_statement_mr._green_10.json
Mr. Green,10,18,22:00 PM,Kitchen,Looking in drawers,alias_statement_mr._green_10.json
Mr. Green,10,19,22:10 PM,Kitchen,Rinsing a glass carefully,alias_statement_mr._green_10.json
Mr. Green,11,0,19:00 PM,Pantry,Taking her dog for a walk,alias_statement_mr._green_11.json
Mr. Green,11,1,19:10 PM,Kitchen,Reading warning labels,alias_statement_mr._green_11.json
Mr. Green,11,2,19:20 PM,Pantry,Ripping wippets,alias_statement_mr._green_11.json
Mr. Green,11,3,19:30 PM,Kitchen,Reorganizing books and materials,alias_statement_mr._green_11.json
Mr. Green,11,4,19:40 PM,Dining Room,Ripping wippets,alias_statement_mr._green_11.json
Mr. Green,11,5,19:50 PM,Dining Room,Inflating balloons,alias_statement_mr._green_11.json
Mr. Green,11,6,20:00 PM,Kitchen,Reading warning labels,alias_statement_mr._green_11.json
Mr. Green,11,7,20:10 PM,Kitchen,Inflating balloons,alias_statement_mr._green_11.json
Mr. Green,11,8,20:20 PM,Pantry,Opening a safe,alias_statement_mr._green_11.json
Mr. Green,11,9,20:30 PM,Pantry,Looking in drawers,alias_statement_mr._green_11.json
Mr. Green,11,10,20:40 PM,Kitchen,Looking in drawers,alias_statement_mr._green_11.json
Mr. Green,11,11,20:50 PM,Kitchen,Swapping drinks unnoticed,alias_statement_mr._green_11.json
Mr. Green,11,12,21:00 PM,Pantry,Looking in drawers,alias_statement_mr._green_11.json
Mr. Green,11,13,21:10 PM,Kitchen,Reading warning labels,alias_statement_mr._green_11.json
Mr. Green,11,14,21:20 PM,Pantry,Inflating balloons,alias_statement_mr._green_11.json
Mr. Green,11,15,21:30 PM,Kitchen,Ripping wippets,alias_statement_mr._green_11.json
Mr. Green,11,16,21:40 PM,Pantry,Speaking in a high-pitched voice,alias_statement_mr._green_11.json
Mr. Green,11,17,21:50 PM,Kitchen,Ripping wippets,alias_statement_mr._green_11.json
Mr. Green,11,18,22:00 PM,Dining Room,Reading warning labels,alias_statement_mr._green_11.json
Mr. Green,11,19,22:10 PM,Living Room,Looking in drawers,alias_statement_mr._green_11.json
Mr. Green,12,0,19:00 PM,Kitchen,Ripping wippets,alias_statement_mr._green_12.json
Mr. Green,12,1,19:10 PM,Pantry,Ripping wippets,alias_statement_mr._green_12.json
Mr. Green,12,2,19:20 PM,Kitchen,Speaking in a high-pitched voice,alias_statement_mr._green_12.json
Mr. Green,12,3,19:30 PM,Pantry,Ripping wippets,alias_statement_mr._green_12.json
Mr. Green,12,4,19:40 PM,Pantry,Speaking in a high-pitched voice,alias_statement_mr._green_12.json
Mr. Green,12,5,19:50 PM,Pantry,Speaking in a high-pitched voice,alias_statement_mr._green_12.json
Mr. Green,12,6,20:00 PM,Kitchen,Ripping wippets,alias_statement_mr._green_12.json
Mr. Green,12,7,20:10 PM,Pantry,Rinsing a glass carefully,alias_statement_mr._green_12.json
Mr. Green,12,8,20:20 PM,Kitchen,Inflating balloons,alias_statement_mr._green_12.json
Mr. Green,12,9,20:30 PM,Pantry,Inflating balloons,alias_statement_mr._green_12.json
Mr. Green,12,10,20:40 PM,Kitchen,Inflating balloons,alias_statement_mr._green_12.json
Mr. Green,12,11,20:50 PM,Kitchen,Bringing in the shopping,alias_statement_mr._green_12.json
Mr. Green,12,12,21:00 PM,Dining Room,Speaking in a high-pitched voice,alias_statement_mr._green_12.json
Mr. Green,12,13,21:10 PM,Kitchen,Polishing household items,alias_statement_mr._green_12.json
Mr. Green,12,14,21:20 PM,Pantry,Ripping wippets,alias_statement_mr._green_12.json
Mr. Green,12,15,21:30 PM,Kitchen,Looking in drawers,alias_statement_mr._green_12.json
Mr. Green,12,16,21:40 PM,Kitchen,Ripping wippets,alias_statement_mr._green_12.json
Mr. Green,12,17,21:50 PM,Kitchen,Observing guests from afar,alias_statement_mr._green_12.json
Mr. Green,12,18,22:00 PM,Dining Room,Speaking in a high-pitched voice,alias_statement_mr._green_12.json
Mr. Green,12,19,22:10 PM,Dining Room,Looking in drawers,alias_statement_mr._green_12.json
Mr. Green,13,0,19:00 PM,Pantry,Looking in drawers,alias_statement_mr._green_13.json
Mr. Green,13,1,19:10 PM,Kitchen,Chatting with guests,alias_statement_mr._green_13.json
Mr. Green,13,2,19:20 PM,Kitchen,Ripping wippets,alias_statement_mr._green_13.json
Mr. Green,13,3,19:30 PM,Pantry,Opening letters,alias_statement_mr._green_13.json
Mr. Green,13,4,19:40 PM,Pantry,Looking in drawers,alias_statement_mr._green_13.json
Mr. Green,13,5,19:50 PM,Pantry,Complaining about TSA going through their purse,alias_statement_mr._green_13.json
Mr. Green,13,6,20:00 PM,Pantry,Bragging about their Birkin,alias_statement_mr._green_13.json
Mr. Green,13,7,20:10 PM,Kitchen,Ripping wippets,alias_statement_mr._green_13.json
Mr. Green,13,8,20:20 PM,Dining Room,Speaking in a high-pitched voice,alias_statement_mr._green_13.json
Mr. Green,13,9,20:30 PM,Study,Bringing in the shopping,alias_statement_mr._green_13.json
Mr. Green,13,10,20:40 PM,Study,Reading warning labels,alias_statement_mr._green_13.json
Mr. Green,13,11,20:50 PM,Living Room,Reading warning labels,alias_statement_mr._green_13.json
Mr. Green,13,12,21:00 PM,Bathroom,Ripping wippets,alias_statement_mr._green_13.json
Mr. Green,13,13,21:10 PM,Living Room,Swapping drinks unnoticed,alias_statement_mr._green_13.json
Mr. Green,13,14,21:20 PM,Study,Ripping wippets,alias_statement_mr._green_13.json
Mr. Green,13,15,21:30 PM,Dining Room,Reading warning labels,alias_statement_mr._green_13.json
Mr. Green,13,16,21:40 PM,Dining Room,Speaking in a high-pitched voice,alias_statement_mr._green_13.json
Mr. Green,13,17,21:50 PM,Kitchen,Observing guests from afar,alias_statement_mr._green_13.json
Mr. Green,13,18,22:00 PM,Dining Room,Reading warning labels,alias_statement_mr._green_13.json
Mr. Green,13,19,22:10 PM,Kitchen,Bragging about their Birkin,alias_statement_mr._green_13.json
Mr. Green,14,0,19:00 PM,Kitchen,Looking in drawers,alias_statement_mr._green_14.json
Mr. Green,14,1,19:10 PM,Kitchen,Opening a safe,alias_statement_mr._green_14.json
Mr. Green,14,2,19:20 PM,Dining Room,Inflating balloons,alias_statement_mr._green_14.json
Mr. Green,14,3,19:30 PM,Dining Room,Looking in drawers,alias_statement_mr._green_14.json
Mr. Green,14,4,19:40 PM,Study,Looking in drawers,alias_statement_mr._green_14.json
Mr. Green,14,5,19:50 PM,Living Room,Speaking in a high-pitched voice,alias_statement_mr._green_14.json
Mr. Green,14,6,20:00 PM,Study,Reading warning labels,alias_statement_mr._green_14.json
Mr. Green,14,7,20:10 PM,Dining Room,Taking her dog for a walk,alias_statement_mr._green_14.json
Mr. Green,14,8,20:20 PM,Kitchen,Speaking in a high-pitched voice,alias_statement_mr._green_14.json
Mr. Green,14,9,20:30 PM,Pantry,Looking in drawers,alias_statement_mr._green_14.json
Mr. Green,14,10,20:40 PM,Kitchen,Retrieving items from storage,alias_statement_mr._green_14.json
Mr. Green,14,11,20:50 PM,Dining Room,Reading warning labels,alias_statement_mr._green_14.json
Mr. Green,14,12,21:00 PM,Study,Inflating balloons,alias_statement_mr._green_14.json
Mr. Green,14,13,21:10 PM,Living Room,Inspecting wine bottles,alias_statement_mr._green_14.json
Mr. Green,14,14,21:20 PM,Dining Room,Looking in drawers,alias_statement_mr._green_14.json
Mr. Green,14,15,21:30 PM,Kitchen,Inflating balloons,alias_statement_mr._green_14.json
Mr. Green,14,16,21:40 PM,Pantry,Looking in drawers,alias_statement_mr._green_14.json
Mr. Green,14,17,21:50 PM,Kitchen,Inspecting wine bottles,alias_statement_mr._green_14.json
Mr. Green,14,18,22:00 PM,Pantry,Talking about skeet shooting,alias_statement_mr._green_14.json
Mr. Green,14,19,22:10 PM,Kitchen,Reading warning labels,alias_statement_mr._green_14.json
Mr. Green,15,0,19:00 PM,Pantry,Ripping wippets,alias_statement_mr._green_15.json
Mr. Green,15,1,19:10 PM,Kitchen,Looking in drawers,alias_statement_mr._green_15.json
Mr. Green,15,2,19:20 PM,Pantry,Serving drinks and chatting with guests,alias_statement_mr._green_15.json
Mr. Green,15,3,19:30 PM,Pantry,Reading warning labels,alias_statement_mr._green_15.json
Mr. Green,15,4,19:40 PM,Kitchen,Ripping wippets,alias_statement_mr._green_15.json
Mr. Green,15,5,19:50 PM,Pantry,Bragging about their Birkin,alias_statement_mr._green_15.json
Mr. Green,15,6,20:00 PM,Kitchen,Reading warning labels,alias_statement_mr._green_15.json
Mr. Green,15,7,20:10 PM,Kitchen,Inspecting a family heirloom,alias_statement_mr._green_15.json
Mr. Green,15,8,20:20 PM,Kitchen,Ripping wippets,alias_statement_mr._green_15.json
Mr. Green,15,9,20:30 PM,Pantry,Observing guests from afar,alias_statement_mr._green_15.json
Mr. Green,15,10,20:40 PM,Kitchen,Ripping wippets,alias_statement_mr._green_15.json
Mr. Green,15,11,20:50 PM,Kitchen,Speaking in a high-pitched voice,alias_statement_mr._green_15.json
Mr. Green,15,12,21:00 PM,Pantry,Looking in drawers,alias_statement_mr._green_15.json
Mr. Green,15,13,21:10 PM,Kitchen,Inflating balloons,alias_statement_mr._green_15.json
Mr. Green,15,14,21:20 PM,Pantry,Looking in drawers,alias_statement_mr._green_15.json
Mr. Green,15,15,21:30 PM,Kitchen,Inflating balloons,alias_statement_mr._green_15.json
Mr. Green,15,16,21:40 PM,Dining Room,Reading warning labels,alias_statement_mr._green_15.json
Mr. Green,15,17,21:50 PM,Dining Room,Reading a novel quietly,alias_statement_mr._green_15.json
Mr. Green,15,18,22:00 PM,Kitchen,Bragging about their Birkin,alias_statement_mr._green_15.json
Mr. Green,15,19,22:10 PM,Pantry,Inflating balloons,alias_statement_mr._green_15.json
Mr. Green,16,0,19:00 PM,Kitchen,Reading warning labels,alias_statement_mr._green_16.json
Mr. Green,16,1,19:10 PM,Kitchen,Reading warning labels,alias_statement_mr._green_16.json
Mr. Green,16,2,19:20 PM,Kitchen,Ripping wippets,alias_statement_mr._green_16.json
Mr. Green,16,3,19:30 PM,Kitchen,Reorganizing books and materials,alias_statement_mr._green_16.json
Mr. Green,16,4,19:40 PM,Kitchen,Reading warning labels,alias_statement_mr._green_16.json
Mr. Green,16,5,19:50 PM,Pantry,Washing up after handling items,alias_statement_mr._green_16.json
Mr. Green,16,6,20:00 PM,Kitchen,Returning to mingle with guests,alias_statement_mr._green_16.json
Mr. Green,16,7,20:10 PM,Kitchen,Reading warning labels,alias_statement_mr._green_16.json
Mr. Green,16,8,20:20 PM,Kitchen,Polishing household items,alias_statement_mr._green_16.json
Mr. Green,16,9,20:30 PM,Pantry,Ripping wippets,alias_statement_mr._green_16.json
Mr. Green,16,10,20:40 PM,Pantry,Speaking in a high-pitched voice,alias_statement_mr._green_16.json
Mr. Green,16,11,20:50 PM,Kitchen,Ripping wippets,alias_statement_mr._green_16.json
Mr. Green,16,12,21:00 PM,Pantry,Inflating balloons,alias_statement_mr._green_16.json
Mr. Green,16,13,21:10 PM,Kitchen,Ripping wippets,alias_statement_mr._green_16.json
Mr. Green,16,14,21:20 PM,Kitchen,Retrieving items from storage,alias_statement_mr._green_16.json
Mr. Green,16,15,21:30 PM,Kitchen,Speaking in a high-pitched voice,alias_statement_mr._green_16.json
Mr. Green,16,16,21:40 PM,Pantry,Reading warning labels,alias_statement_mr._green_16.json
Mr. Green,16,17,21:50 PM,Pantry,Looking in drawers,alias_statement_mr._green_16.json
Mr. Green,16,18,22:00 PM,Kitchen,Ripping wippets,alias_statement_mr._green_16.json
Mr. Green,16,19,22:10 PM,Pantry,Reading warning labels,alias_statement_mr._green_16.json
Mr. Green,17,0,19:00 PM,Kitchen,Inflating balloons,alias_statement_mr._green_17.json
Mr. Green,17,1,19:10 PM,Pantry,Whittling a stick,alias_statement_mr._green_17.json
Mr. Green,17,2,19:20 PM,Kitchen,Looking in drawers,alias_statement_mr._green_17.json
Mr. Green,17,3,19:30 PM,Pantry,Chatting with guests,alias_statement_mr._green_17.json
Mr. Green,17,4,19:40 PM,Kitchen,Inflating balloons,alias_statement_mr._green_17.json
Mr. Green,17,5,19:50 PM,Pantry,Bragging about their Birkin,alias_statement_mr._green_17.json
Mr. Green,17,6,20:00 PM,Pantry,Polishing household items,alias_statement_mr._green_17.json
Mr. Green,17,7,20:10 PM,Kitchen,Looking in drawers,alias_statement_mr._green_17.json
Mr. Green,17,8,20:20 PM,Kitchen,Ripping wippets,alias_statement_mr._green_17.json
Mr. Green,17,9,20:30 PM,Kitchen,Reading warning labels,alias_statement_mr._green_17.json
Mr. Green,17,10,20:40 PM,Kitchen,Retrieving items from storage,alias_statement_mr._green_17.json
Mr. Green,17,11,20:50 PM,Dining Room,Swapping drinks unnoticed,alias_statement_mr._green_17.json
Mr. Green,17,12,21:00 PM,Dining Room,Inflating balloons,alias_statement_mr._green_17.json
Mr. Green,17,13,21:10 PM,Living Room,Reading warning labels,alias_statement_mr._green_17.json
Mr. Green,17,14,21:20 PM,Bathroom,Opening a safe,alias_statement_mr._green_17.json
Mr. Green,17,15,21:30 PM,Living Room,Reading warning labels,alias_statement_mr._green_17.json
Mr. Green,17,16,21:40 PM,Dining Room,Observing guests from afar,alias_statement_mr._green_17.json
Mr. Green,17,17,21:50 PM,Dining Room,Looking in drawers,alias_statement_mr._green_17.json
Mr. Green,17,18,22:00 PM,Living Room,Speaking in a high-pitched voice,alias_statement_mr._green_17.json
Mr. Green,17,19,22:10 PM,Study,Speaking in a high-pitched voice,alias_statement_mr._green_17.json
Mr. Green,18,0,19:00 PM,Kitchen,Ripping wippets,alias_statement_mr._green_18.json
Mr. Green,18,1,19:10 PM,Dining Room,Inflating balloons,alias_statement_mr._green_18.json
Mr. Green,18,2,19:20 PM,Study,Serving drinks and chatting with guests,alias_statement_mr._green_18.json
Mr. Green,18,3,19:30 PM,Study,Complaining about TSA going through their purse,alias_statement_mr._green_18.json
Mr. Green,18,4,19:40 PM,Study,Ripping wippets,alias_statement_mr._green_18.json
Mr. Green,18,5,19:50 PM,Dining Room,Returning to mingle with guests,alias_statement_mr._green_18.json
Mr. Green,18,6,20:00 PM,Study,Reading warning labels,alias_statement_mr._green_18.json
Mr. Green,18,7,20:10 PM,Dining Room,Reading warning labels,alias_statement_mr._green_18.json
Mr. Green,18,8,20:20 PM,Kitchen,Reading warning labels,alias_statement_mr._green_18.json
Mr. Green,18,9,20:30 PM,Pantry,Opening a safe,alias_statement_mr._green_18.json
Mr. Green,18,10,20:40 PM,Kitchen,Bragging about their Birkin,alias_statement_mr._green_18.json
Mr. Green,18,11,20:50 PM,Dining Room,Inflating balloons,alias_statement_mr._green_18.json
Mr. Green,18,12,21:00 PM,Kitchen,Ripping wippets,alias_statement_mr._green_18.json
Mr. Green,18,13,21:10 PM,Kitchen,Looking in drawers,alias_statement_mr._green_18.json
Mr. Green,18,14,21:20 PM,Pantry,Speaking in a high-pitched voice,alias_statement_mr._green_18.json
Mr. Green,18,15,21:30 PM,Kitchen,Speaking in a high-pitched voice,alias_statement_mr._green_18.json
Mr. Green,18,16,21:40 PM,Pantry,Reading warning labels,alias_statement_mr._green_18.json
Mr. Green,18,17,21:50 PM,Kitchen,Washing up after handling items,alias_statement_mr._green_18.json
Mr. Green,18,18,22:00 PM,Dining Room,Ripping wippets,alias_statement_mr._green_18.json
Mr. Green,18,19,22:10 PM,Kitchen,Inflating balloons,alias_statement_mr._green_18.json
Mr. Green,19,0,19:00 PM,Kitchen,Reading warning labels,alias_statement_mr._green_19.json
Mr. Green,19,1,19:10 PM,Pantry,Speaking in a high-pitched voice,alias_statement_mr._green_19.json
Mr. Green,19,2,19:20 PM,Kitchen,Ripping wippets,alias_statement_mr._green_19.json
Mr. Green,19,3,19:30 PM,Pantry,Reading warning labels,alias_statement_mr._green_19.json
Mr. Green,19,4,19:40 PM,Kitchen,Ripping wippets,alias_statement_mr._green_19.json
Mr. Green,19,5,19:50 PM,Pantry,Inflating balloons,alias_statement_mr._green_19.json
Mr. Green,19,6,20:00 PM,Kitchen,Ripping wippets,alias_statement_mr._green_19.json
Mr. Green,19,7,20:10 PM,Kitchen,Reading warning labels,alias_statement_mr._green_19.json
Mr. Green,19,8,20:20 PM,Pantry,Bringing in the shopping,alias_statement_mr._green_19.json
